country,demographic,coefficient,intercept,test_size,r_squared,latitude,longitude
Poland,Male 18-59,27.40018231540565,-54942.523701002734,0.097,0.9211137755683744,52.215933,19.134422
Poland,Male 60+,0.4790652385589094,-960.2663096397273,0.07379999999999999,0.9959418959751754,52.215933,19.134422
Portugal,Female 0-4,-0.0,0.0,0.01,1.0,40.0332629,-7.8896263
Portugal,Female 5-17,0.0,0.0,0.01,1.0,40.0332629,-7.8896263
Portugal,Female 18-59,0.0,0.0,0.01,1.0,40.0332629,-7.8896263
Portugal,Female 60+,0.0,0.0,0.01,1.0,40.0332629,-7.8896263
Portugal,Male 0-4,-0.0,0.0,0.01,1.0,40.0332629,-7.8896263
Portugal,Male 5-17,-0.0,0.0,0.01,1.0,40.0332629,-7.8896263
Portugal,Male 18-59,0.0,0.0,0.01,1.0,40.0332629,-7.8896263
Portugal,Male 60+,-0.0,0.0,0.01,1.0,40.0332629,-7.8896263
Qatar,Female 0-4,0.6108433734939759,-1223.0174698795179,0.07959999999999999,0.97865094917824,25.3336984,51.2295295
Qatar,Female 5-17,2.086261980830669,-4176.957827476035,0.15789999999999998,0.9734194202287026,25.3336984,51.2295295
Qatar,Female 18-59,4.413011401743797,-8834.909725016772,0.08249999999999999,0.9045030675161156,25.3336984,51.2295295
Qatar,Female 60+,2.191780821917808,-4395.497716894976,0.155,0.4051823254603201,25.3336984,51.2295295
Qatar,Male 0-4,0.5481688483600532,-1096.8476246506843,0.07089999999999999,0.9221581792140229,25.3336984,51.2295295
Qatar,Male 5-17,1.3178782675062006,-2634.867200915855,0.2217,0.767396792770229,25.3336984,51.2295295
Qatar,Male 18-59,0.5572893446277307,-1071.4757021845742,0.2768,0.12375246556270958,25.3336984,51.2295295
Qatar,Male 60+,2.414893617021277,-4841.364741641338,0.16949999999999998,0.2909018866336301,25.3336984,51.2295295
Republic of Georgia,Female 0-4,522.4407630522088,-1044822.781124498,0.08829999999999999,0.7879877225328566,35.0175124,34.0484215
Republic of Georgia,Female 5-17,274.3959422071932,-536964.1660006144,0.097,0.18817996858584973,35.0175124,34.0484215
Republic of Georgia,Female 18-59,1361.0014231499056,-2692437.126344087,0.0999,0.3360723299015842,35.0175124,34.0484215
Republic of Georgia,Female 60+,882.7310885608853,-1758405.5289052885,0.0622,0.5176695182825062,35.0175124,34.0484215
Republic of Georgia,Male 0-4,523.3166939443535,-1046387.5436988544,0.07089999999999999,0.7842793054190549,35.0175124,34.0484215
Republic of Georgia,Male 5-17,337.1386425648021,-662427.3698840381,0.1057,0.2754127070372049,35.0175124,34.0484215
Republic of Georgia,Male 18-59,1609.6228652751422,-3199007.185483871,0.07959999999999999,0.4481023678146184,35.0175124,34.0484215
Republic of Georgia,Male 60+,526.2429577464791,-1047738.1326291084,0.06509999999999999,0.562517167826027,35.0175124,34.0484215
Republic of Korea,Female 0-4,13.806343906510847,-27701.082995468634,0.1086,0.9672350228038186,36.5581914,127.9408564
Republic of Korea,Female 5-17,17.151036525172756,-34416.43385982231,0.097,0.9732679096559074,36.5581914,127.9408564
Republic of Korea,Female 18-59,181.68757687576874,-364546.3911439114,0.097,0.9498545173133209,36.5581914,127.9408564
Republic of Korea,Female 60+,1.3480300187617265,-2696.913696060038,0.2275,0.9224331283614842,36.5581914,127.9408564
Republic of Korea,Male 0-4,13.340567612687813,-26765.711185308854,0.1057,0.9678143422109132,36.5581914,127.9408564
Republic of Korea,Male 5-17,20.973921765295888,-42085.21815446338,0.1231,0.9543355895934796,36.5581914,127.9408564
Republic of Korea,Male 18-59,722.8892652423137,-1450169.7566440855,0.1637,0.8449942225144869,36.5581914,127.9408564
Republic of Korea,Male 60+,2.7304832713754656,-5474.013011152419,0.07669999999999999,0.9510421490408394,36.5581914,127.9408564
Republic of Maldova,Female 0-4,-0.14541984732824426,297.8790076335878,0.2594,0.0395139688100894,47.2879608,28.5670941
Republic of Maldova,Female 5-17,0.9367063092118522,-1861.6232614392252,0.07959999999999999,0.7614113227703281,47.2879608,28.5670941
Republic of Maldova,Female 18-59,29.609333333333307,-59019.9653333333,0.07669999999999999,0.465183148462311,47.2879608,28.5670941
Republic of Maldova,Female 60+,7.178758741258741,-14358.075611888107,0.0999,0.6282587824314906,47.2879608,28.5670941
Republic of Maldova,Male 0-4,-0.19785541335178147,403.2040816326533,0.1985,0.30715535767425783,47.2879608,28.5670941
Republic of Maldova,Male 5-17,0.9464870768110668,-1878.6934838005097,0.2101,0.8114163261540736,47.2879608,28.5670941
Republic of Maldova,Male 18-59,25.72545857689982,-51217.68433783512,0.0999,0.5162958272578348,47.2879608,28.5670941
Republic of Maldova,Male 60+,5.253666010067847,-10508.13941781571,0.06799999999999999,0.6090960588895409,47.2879608,28.5670941
Romania,Female 0-4,9.322777101096225,-18703.32521315469,0.16949999999999998,0.8779042548687579,45.9852129,24.6859225
Romania,Female 5-17,20.488676396577766,-41100.96074484148,0.0912,0.9708320297293191,45.9852129,24.6859225
Romania,Female 18-59,46.895781637717114,-94074.2016129032,0.1405,0.8712303593697605,45.9852129,24.6859225
Romania,Female 60+,3.2828384499245087,-6586.513839959737,0.06799999999999999,0.9369350169379446,45.9852129,24.6859225
Romania,Male 0-4,10.81586169045005,-21696.27881448956,0.08539999999999999,0.8284755100209824,45.9852129,24.6859225
Romania,Male 5-17,22.579404466501234,-45279.792183622834,0.1985,0.9337994948763352,45.9852129,24.6859225
Romania,Male 18-59,61.81936017650302,-123466.13182570324,0.1115,0.7459716034957806,45.9852129,24.6859225
Romania,Male 60+,5.924533479692644,-11885.63885839736,0.07089999999999999,0.9738470058359832,45.9852129,24.6859225
Russian Federation,Female 0-4,-2.0628742514970058,4162.391294334409,0.1492,0.9421548748510152,64.6863136,97.7453061
Russian Federation,Female 5-17,-5.563099041533548,11232.060702875402,0.1028,0.7699155797146657,64.6863136,97.7453061
Russian Federation,Female 18-59,-9.061923263720253,18311.230937348224,0.1869,0.5858760618783426,64.6863136,97.7453061
Russian Federation,Female 60+,-0.9783165779617584,1971.7283658584665,0.097,0.9854946093753096,64.6863136,97.7453061
Russian Federation,Male 0-4,-1.6295920952622238,3290.8999239929053,0.2072,0.3885131683971702,64.6863136,97.7453061
Russian Federation,Male 5-17,-4.652304394426581,9423.17513397642,0.08249999999999999,0.5739687612398827,64.6863136,97.7453061
Russian Federation,Male 18-59,-23.111179740580607,46664.93946880791,0.1115,0.8233403759281426,64.6863136,97.7453061
Russian Federation,Male 60+,-0.7004291845493561,1412.176394849785,0.0941,0.7249100367967106,64.6863136,97.7453061
Rwanda,Female 0-4,530.692879914984,-1059467.4580233793,0.2101,0.9359906153450912,-1.9646631,30.0644358
Rwanda,Female 5-17,1252.3330602883361,-2500835.6733289654,0.1173,0.9765346356159436,-1.9646631,30.0644358
Rwanda,Female 18-59,2221.759541984732,-4444894.5595419835,0.1492,0.9783712305842324,-1.9646631,30.0644358
Rwanda,Female 60+,144.00334316617506,-287777.36047197646,0.1985,0.8977056601361686,-1.9646631,30.0644358
Rwanda,Male 0-4,558.1841897233202,-1114791.2138339921,0.1898,0.8989435636119995,-1.9646631,30.0644358
Rwanda,Male 5-17,1292.6402448355018,-2582448.512165265,0.1057,0.9559341766844688,-1.9646631,30.0644358
Rwanda,Male 18-59,1798.3049357674106,-3599552.8553076405,0.07089999999999999,0.9455031166323998,-1.9646631,30.0644358
Rwanda,Male 60+,91.66489361702124,-183061.6284194528,0.16949999999999998,0.8990525260548987,-1.9646631,30.0644358
Saint Kitts and Nevis,Female 0-4,0.0,0.0,0.01,1.0,17.250512,-62.6725973
Saint Kitts and Nevis,Female 5-17,-0.0,0.0,0.01,1.0,17.250512,-62.6725973
Saint Kitts and Nevis,Female 18-59,0.07692307692307691,-154.76923076923075,0.01,0.0,17.250512,-62.6725973
Saint Kitts and Nevis,Female 60+,0.0,0.0,0.01,1.0,17.250512,-62.6725973
Saint Kitts and Nevis,Male 0-4,0.1538461538461539,-309.5000000000001,0.01,0.0,17.250512,-62.6725973
Saint Kitts and Nevis,Male 5-17,0.0,0.0,0.01,1.0,17.250512,-62.6725973
Saint Kitts and Nevis,Male 18-59,-0.11538461538461535,233.74999999999997,0.01,0.0,17.250512,-62.6725973
Saint Kitts and Nevis,Male 60+,-0.0,0.0,0.01,1.0,17.250512,-62.6725973
Saint Lucia,Female 0-4,-0.0,0.0,0.01,1.0,13.8250489,-60.975036
Saint Lucia,Female 5-17,-0.0,0.0,0.01,1.0,13.8250489,-60.975036
Saint Lucia,Female 18-59,-0.03354838709677418,67.75354838709674,0.2507,0.3084647936177696,13.8250489,-60.975036
Saint Lucia,Female 60+,-0.0,0.0,0.01,1.0,13.8250489,-60.975036
Saint Lucia,Male 0-4,0.0,0.0,0.01,1.0,13.8250489,-60.975036
Saint Lucia,Male 5-17,0.0,0.0,0.01,1.0,13.8250489,-60.975036
Saint Lucia,Male 18-59,-0.17708333333333334,359.04166666666674,0.271,0.838324652777771,13.8250489,-60.975036
Saint Lucia,Male 60+,0.0,0.0,0.01,1.0,13.8250489,-60.975036
Saint Vincent and the Grenadines,Female 0-4,0.0,0.0,0.01,1.0,12.90447,-61.2765569
Saint Vincent and the Grenadines,Female 5-17,0.0,0.0,0.01,1.0,12.90447,-61.2765569
Saint Vincent and the Grenadines,Female 18-59,0.0,0.0,0.01,0.0,12.90447,-61.2765569
Saint Vincent and the Grenadines,Female 60+,0.0,0.0,0.01,1.0,12.90447,-61.2765569
Saint Vincent and the Grenadines,Male 0-4,0.0,0.0,0.01,1.0,12.90447,-61.2765569
Saint Vincent and the Grenadines,Male 5-17,0.0,0.0,0.01,1.0,12.90447,-61.2765569
Saint Vincent and the Grenadines,Male 18-59,0.0,0.0,0.01,0.0,12.90447,-61.2765569
Saint Vincent and the Grenadines,Male 60+,0.0,0.0,0.01,1.0,12.90447,-61.2765569
Samoa,Female 0-4,0.07142857142857145,-143.71428571428575,0.01,0.0,-13.7693895,-172.1200508
Samoa,Female 5-17,-0.0,0.0,0.01,1.0,-13.7693895,-172.1200508
Samoa,Female 18-59,-0.2857142857142857,576.8571428571429,0.01,0.0,-13.7693895,-172.1200508
Samoa,Female 60+,-0.0,0.0,0.01,1.0,-13.7693895,-172.1200508
Samoa,Male 0-4,-0.3333333333333332,672.6666666666664,0.2507,0.5555555555554545,-13.7693895,-172.1200508
Samoa,Male 5-17,0.0,0.0,0.01,1.0,-13.7693895,-172.1200508
Samoa,Male 18-59,-0.4999999999999999,1009.1666666666664,0.01,0.0,-13.7693895,-172.1200508
Samoa,Male 60+,0.0,0.0,0.01,1.0,-13.7693895,-172.1200508
Saudi Arabia,Female 0-4,-5.166981386565955,10440.03533854869,0.2826,0.2837276263917852,25.6242618,42.3528328
Saudi Arabia,Female 5-17,-22.99056047197641,46402.537168141615,0.0999,0.7937661342083671,25.6242618,42.3528328
Saudi Arabia,Female 18-59,-8.813291842631696,17911.701044676593,0.2971,0.2111076733492031,25.6242618,42.3528328
Saudi Arabia,Female 60+,-0.7303921568627451,1484.1225490196075,0.01,0.0,25.6242618,42.3528328
Saudi Arabia,Male 0-4,-4.343459915611814,8786.690295358649,0.2826,0.24240666550046766,25.6242618,42.3528328
Saudi Arabia,Male 5-17,-21.250803366488157,42915.00443764348,0.07959999999999999,0.8135207218984928,25.6242618,42.3528328
Saudi Arabia,Male 18-59,-81.91259765625004,165110.24365234384,0.1608,0.570180917168873,25.6242618,42.3528328
Saudi Arabia,Male 60+,0.3210749646393208,-621.6647807637901,0.184,0.030032860316830726,25.6242618,42.3528328
Senegal,Female 0-4,-88.18474374255067,179107.45683636985,0.1985,0.9388579207821448,14.4750607,-14.4529612
Senegal,Female 5-17,-229.28522920203739,465133.6324278439,0.097,0.9135120933017096,14.4750607,-14.4529612
Senegal,Female 18-59,-15.160868315123636,34860.00589419207,0.1492,0.049423957970075934,14.4750607,-14.4529612
Senegal,Female 60+,-22.833069620253163,46407.11455696201,0.126,0.8505349822729085,14.4750607,-14.4529612
Senegal,Male 0-4,-22.35882352941177,46555.55294117649,0.2275,0.3608140529311892,14.4750607,-14.4529612
Senegal,Male 5-17,-91.20044052863436,186793.9118942731,0.1231,0.9506649066827476,14.4750607,-14.4529612
Senegal,Male 18-59,6.4707418215327905,-8298.599139917065,0.0912,0.11523507815743995,14.4750607,-14.4529612
Senegal,Male 60+,-11.576763485477178,23697.3305670816,0.1289,0.6427541072466346,14.4750607,-14.4529612
Serbia and Kosovo,Female 0-4,-403.2858958068615,813480.5171537483,0.1608,0.9696500832082188,44.2040068,19.9670165
Serbia and Kosovo,Female 5-17,-2096.561428777186,4244854.851217054,0.1057,0.9206484356436184,44.2040068,19.9670165
Serbia and Kosovo,Female 18-59,-6188.958755916158,12538586.250169033,0.08539999999999999,0.9212163515567964,44.2040068,19.9670165
Serbia and Kosovo,Female 60+,-1651.5280425219935,3359907.441165688,0.1202,0.9509742283358092,44.2040068,19.9670165
Serbia and Kosovo,Male 0-4,-473.5580021482277,954760.0712495523,0.1115,0.7778195442382001,44.2040068,19.9670165
Serbia and Kosovo,Male 5-17,-2240.5376268813447,4536220.4357717885,0.1405,0.9013773111654666,44.2040068,19.9670165
Serbia and Kosovo,Male 18-59,-5357.808071612802,10870396.745410403,0.1028,0.9609825722319676,44.2040068,19.9670165
Serbia and Kosovo,Male 60+,-1170.9910277324636,2383062.411092986,0.07089999999999999,0.9865538670693752,44.2040068,19.9670165
Seychelles,Female 0-4,0.0,0.0,0.01,1.0,-4.6574977,55.4540146
Seychelles,Female 5-17,0.0,0.0,0.01,1.0,-4.6574977,55.4540146
Seychelles,Female 18-59,0.0,0.0,0.01,0.0,-4.6574977,55.4540146
Seychelles,Female 60+,0.0,0.0,0.01,1.0,-4.6574977,55.4540146
Seychelles,Male 0-4,0.0,1.0,0.01,0.0,-4.6574977,55.4540146
Seychelles,Male 5-17,0.0,0.0,0.01,1.0,-4.6574977,55.4540146
Seychelles,Male 18-59,0.0,0.0,0.01,1.0,-4.6574977,55.4540146
Seychelles,Male 60+,0.0,0.0,0.01,1.0,-4.6574977,55.4540146
Sierra Leone,Female 0-4,-228.53095794392524,460300.4007009346,0.1144,0.8361881315499722,8.6400349,-11.8400269
Sierra Leone,Female 5-17,-481.97212230215825,971418.9262589929,0.1434,0.9312187427072484,8.6400349,-11.8400269
Sierra Leone,Female 18-59,-736.9277799006495,1484763.7290790982,0.08829999999999999,0.9434537790425604,8.6400349,-11.8400269
Sierra Leone,Female 60+,-117.04784081287049,235661.7345469941,0.1347,0.8960897458201302,8.6400349,-11.8400269
Sierra Leone,Male 0-4,-235.00795580110488,473320.7003314917,0.1492,0.8760764419274955,8.6400349,-11.8400269
Sierra Leone,Male 5-17,-466.38264388489205,940026.3911870505,0.1231,0.95249460281766,8.6400349,-11.8400269
Sierra Leone,Male 18-59,-668.1710667142345,1346510.1835533353,0.0622,0.983378307038952,8.6400349,-11.8400269
Sierra Leone,Male 60+,-70.93670528397853,142850.2322690025,0.2739,0.8029787411473885,8.6400349,-11.8400269
Singapore,Female 0-4,-0.007352941176470591,14.83088235294118,0.039,1.0,1.357107,103.8194992
Singapore,Female 5-17,0.0,0.0,0.01,1.0,1.357107,103.8194992
Singapore,Female 18-59,-0.03894472361809047,80.00879396984928,0.07089999999999999,0.28234135501629,1.357107,103.8194992
Singapore,Female 60+,0.0,0.0,0.01,1.0,1.357107,103.8194992
Singapore,Male 0-4,0.0,0.0,0.01,1.0,1.357107,103.8194992
Singapore,Male 5-17,-0.02425036867114536,48.97656890054076,0.01,0.0,1.357107,103.8194992
Singapore,Male 18-59,-0.2559674961909598,518.4245810055864,0.1985,0.5702381923775288,1.357107,103.8194992
Singapore,Male 60+,-0.0,0.0,0.01,1.0,1.357107,103.8194992
Sint Maarten,Female 0-4,0.0,0.0,0.01,1.0,52.755934499999995,4.750547600771222
Sint Maarten,Female 5-17,-0.0,0.0,0.01,1.0,52.755934499999995,4.750547600771222
Sint Maarten,Female 18-59,9.886148813981912e-18,1.99999999999998,0.01,0.0,52.755934499999995,4.750547600771222
Sint Maarten,Female 60+,-0.0,0.0,0.01,1.0,52.755934499999995,4.750547600771222
Sint Maarten,Male 0-4,0.0,0.0,0.01,1.0,52.755934499999995,4.750547600771222
Sint Maarten,Male 5-17,-0.16780821917808214,338.8698630136986,0.2014,0.8731469318821459,52.755934499999995,4.750547600771222
Sint Maarten,Male 18-59,0.2774390243902439,-555.7225609756097,0.1318,0.43625446163001225,52.755934499999995,4.750547600771222
Sint Maarten,Male 60+,-0.0,0.0,0.01,1.0,52.755934499999995,4.750547600771222
Slovakia,Female 0-4,0.2667560321715818,-530.3686327077749,0.1347,0.31618937181399154,48.7411522,19.4528646
Slovakia,Female 5-17,5.434020301445709,-10902.195324515533,0.0999,0.9909844791023604,48.7411522,19.4528646
Slovakia,Female 18-59,60.802541026998405,-122030.59025939649,0.2652,0.9550407349186656,48.7411522,19.4528646
Slovakia,Female 60+,-0.013929193267556586,28.46778874056877,0.01,0.0,48.7411522,19.4528646
Slovakia,Male 0-4,0.1540479760119939,-305.79760119940016,0.1666,0.030807749160393864,48.7411522,19.4528646
Slovakia,Male 5-17,7.48590814196242,-15019.839248434237,0.1956,0.7606985628229589,48.7411522,19.4528646
Slovakia,Male 18-59,126.3073089700996,-253447.4792358803,0.1173,0.972851120954872,48.7411522,19.4528646
Slovakia,Male 60+,0.011815561959654178,-22.915850144092218,0.01,0.0,48.7411522,19.4528646
Slovenia,Female 0-4,-0.44804361770365614,905.7953816549068,0.15789999999999998,0.30540719755800405,45.8133113,14.4808369
Slovenia,Female 5-17,-0.3602576808721505,755.6620416253712,0.1434,0.020260802115795732,45.8133113,14.4808369
Slovenia,Female 18-59,-4.585542982604292,9318.62607667624,0.1724,0.16339757427313384,45.8133113,14.4808369
Slovenia,Female 60+,-3.918183456478648,7887.470174806278,0.2159,0.5115921770543603,45.8133113,14.4808369
Slovenia,Male 0-4,-0.2294507206856251,466.5629139072845,0.2391,0.11846987765895325,45.8133113,14.4808369
Slovenia,Male 5-17,1.6616924157303363,-3287.5646067415723,0.1144,0.24827887024226825,45.8133113,14.4808369
Slovenia,Male 18-59,9.551349325337332,-18980.65142428786,0.155,0.5690680006183477,45.8133113,14.4808369
Slovenia,Male 60+,-2.183322724379376,4398.107574793125,0.1405,0.9775992193878854,45.8133113,14.4808369
Solomon Islands,Female 0-4,-0.0,0.0,0.01,1.0,-9.7354344,162.8288542
Solomon Islands,Female 5-17,-0.0,0.0,0.01,1.0,-9.7354344,162.8288542
Solomon Islands,Female 18-59,-0.0,1.0,0.01,1.0,-9.7354344,162.8288542
Solomon Islands,Female 60+,0.0,0.0,0.01,1.0,-9.7354344,162.8288542
Solomon Islands,Male 0-4,-0.0,0.0,0.01,1.0,-9.7354344,162.8288542
Solomon Islands,Male 5-17,0.0,0.0,0.01,1.0,-9.7354344,162.8288542
Solomon Islands,Male 18-59,-0.0,2.0,0.01,1.0,-9.7354344,162.8288542
Solomon Islands,Male 60+,-0.0,0.0,0.01,1.0,-9.7354344,162.8288542
Somalia,Female 0-4,11949.602272727276,-23920715.95454546,0.1202,0.9115975777214474,8.3676771,49.083416
Somalia,Female 5-17,20236.2220242915,-40522081.35919029,0.0941,0.9977184105176632,8.3676771,49.083416
Somalia,Female 18-59,20524.22797262618,-41093372.56073568,0.15789999999999998,0.8980325000299759,8.3676771,49.083416
Somalia,Female 60+,1975.2803571428572,-3955444.744642857,0.1666,0.9357395961392744,8.3676771,49.083416
Somalia,Male 0-4,13544.394124168515,-27125668.90354768,0.08539999999999999,0.8611409462198614,8.3676771,49.083416
Somalia,Male 5-17,21497.46409872849,-43050330.60471204,0.242,0.9366055489496208,8.3676771,49.083416
Somalia,Male 18-59,19045.755499685736,-38130756.52105594,0.1086,0.955365535772536,8.3676771,49.083416
Somalia,Male 60+,2158.196477900552,-4322868.591505523,0.2159,0.8130430078227195,8.3676771,49.083416
South Africa,Female 0-4,-99.12924187725632,199827.76028880876,0.01,0.0,-28.8166236,24.991639
South Africa,Female 5-17,-337.42421934501147,680052.2010662606,0.01,0.0,-28.8166236,24.991639
South Africa,Female 18-59,-547.3328025477706,1102953.8216560509,0.01,0.0,-28.8166236,24.991639
South Africa,Female 60+,-0.14364640883977906,289.4696132596685,0.01,0.0,-28.8166236,24.991639
South Africa,Male 0-4,-240.13212996389896,484070.2353790615,0.01,0.0,-28.8166236,24.991639
South Africa,Male 5-17,-1195.3205776173286,2409596.7350180508,0.01,0.0,-28.8166236,24.991639
South Africa,Male 18-59,-1883.6098726114649,3795818.417197452,0.01,0.0,-28.8166236,24.991639
South Africa,Male 60+,-2.518987341772152,5075.257383966244,0.01,0.0,-28.8166236,24.991639
South Sudan,Female 0-4,2170.98,-4349750.04,0.1869,0.90628305986078,7.8699431,29.6667897
South Sudan,Female 5-17,5139.29411764706,-10306109.519607844,0.1347,0.8814936529353107,7.8699431,29.6667897
South Sudan,Female 18-59,4767.153110047847,-9556091.72248804,0.1927,0.7244444480435109,7.8699431,29.6667897
South Sudan,Female 60+,305.81081081081084,-612967.8378378379,0.2362,0.8288509793735391,7.8699431,29.6667897
South Sudan,Male 0-4,2147.9578313253014,-4302566.246987953,0.2623,0.6360856520135729,7.8699431,29.6667897
South Sudan,Male 5-17,5008.709999999998,-10042372.509999996,0.1666,0.9401197070582854,7.8699431,29.6667897
South Sudan,Male 18-59,2887.9830508474597,-5779506.022598874,0.1492,0.5711213252038173,7.8699431,29.6667897
South Sudan,Male 60+,269.5588235294117,-539949.6372549018,0.1434,0.8766832195933068,7.8699431,29.6667897
Spain,Female 0-4,0.0,0.0,0.01,1.0,39.3262345,-4.8380649
Spain,Female 5-17,0.0,0.0,0.01,1.0,39.3262345,-4.8380649
Spain,Female 18-59,-0.0,0.0,0.01,1.0,39.3262345,-4.8380649
Spain,Female 60+,-0.0,0.0,0.01,1.0,39.3262345,-4.8380649
Spain,Male 0-4,-0.0,0.0,0.01,1.0,39.3262345,-4.8380649
Spain,Male 5-17,-0.0,0.0,0.01,1.0,39.3262345,-4.8380649
Spain,Male 18-59,-0.0,0.0,0.01,1.0,39.3262345,-4.8380649
Spain,Male 60+,-0.0,0.0,0.01,1.0,39.3262345,-4.8380649
Sri Lanka,Female 0-4,-426.9170830730792,860166.0143660209,0.1521,0.7790061777982041,7.5554942,80.7137847
Sri Lanka,Female 5-17,-1389.2452054794526,2799479.24520548,0.2884,0.3721629658443003,7.5554942,80.7137847
Sri Lanka,Female 18-59,-2719.7637816245,5481586.119041276,0.2942,0.3348933835106769,7.5554942,80.7137847
Sri Lanka,Female 60+,-361.6604434072346,728252.1719175419,0.2971,0.33534467678495905,7.5554942,80.7137847
Sri Lanka,Male 0-4,-435.5428727471327,877561.0849262697,0.08829999999999999,0.9838147651182052,7.5554942,80.7137847
Sri Lanka,Male 5-17,-1752.3347897323858,3530599.593118513,0.07089999999999999,0.604686616573022,7.5554942,80.7137847
Sri Lanka,Male 18-59,-2775.579952267303,5592568.772474144,0.2797,0.36812505986915606,7.5554942,80.7137847
Sri Lanka,Male 60+,-373.24824720851717,751971.291872241,0.2913,0.3373920521143581,7.5554942,80.7137847
Sudan,Female 0-4,1651.0970893547726,-3304841.0712395674,0.2188,0.8242118912014722,14.5844444,29.4917691
Sudan,Female 5-17,4704.469238281252,-9417032.42073568,0.1463,0.940513066533734,14.5844444,29.4917691
Sudan,Female 18-59,5943.807179015185,-11896202.24988495,0.0941,0.9556251278932444,14.5844444,29.4917691
Sudan,Female 60+,734.76767290791,-1471867.351165457,0.155,0.9406158359771684,14.5844444,29.4917691
Sudan,Male 0-4,1681.8086109365177,-3366365.740100565,0.06509999999999999,0.9313454998569709,14.5844444,29.4917691
Sudan,Male 5-17,4773.667504714016,-9555974.517284727,0.06509999999999999,0.9418173986936199,14.5844444,29.4917691
Sudan,Male 18-59,4657.468750000001,-9316947.98541667,0.1202,0.9391056463951726,14.5844444,29.4917691
Sudan,Male 60+,665.8311758360303,-1333083.2648327944,0.2739,0.9821198892974906,14.5844444,29.4917691
Suriname,Female 0-4,0.14634146341463414,-294.17886178861784,0.2362,0.9431885782272452,4.1413025,-56.0771187
Suriname,Female 5-17,0.3632478632478633,-730.1923076923077,0.1956,0.9485992402659268,4.1413025,-56.0771187
Suriname,Female 18-59,2.2792792792792795,-4581.846846846847,0.1608,0.9906365273160652,4.1413025,-56.0771187
Suriname,Female 60+,0.05477308294209704,-110.11267605633806,0.01,0.0,4.1413025,-56.0771187
Suriname,Male 0-4,0.14736842105263154,-296.2456140350877,0.2594,0.9311357340720272,4.1413025,-56.0771187
Suriname,Male 5-17,0.396039603960396,-796.2871287128711,0.2014,0.7846289579453258,4.1413025,-56.0771187
Suriname,Male 18-59,4.6987951807228905,-9443.608433734938,0.2913,0.9066846197738434,4.1413025,-56.0771187
Suriname,Male 60+,0.10975609756097562,-220.63414634146343,0.01,0.0,4.1413025,-56.0771187
Swaziland,Female 0-4,3.7178807947019874,-7444.815894039736,0.07379999999999999,0.9985576566902296,-26.5624806,31.3991317
Swaziland,Female 5-17,9.766125676238033,-19556.41323345817,0.1318,0.9631715556179944,-26.5624806,31.3991317
Swaziland,Female 18-59,19.107770331461683,-38269.03368954898,0.08829999999999999,0.9838170559113424,-26.5624806,31.3991317
Swaziland,Female 60+,0.20523872679045085,-410.74038461538436,0.08249999999999999,0.6758378147864549,-26.5624806,31.3991317
Swaziland,Male 0-4,2.3911093780464032,-4782.251121076233,0.1057,0.9980980938942572,-26.5624806,31.3991317
Swaziland,Male 5-17,11.007077140835104,-22036.147558386405,0.1057,0.9891308112861928,-26.5624806,31.3991317
Swaziland,Male 18-59,39.96217418944692,-80064.49173553719,0.08539999999999999,0.9474126038283398,-26.5624806,31.3991317
Swaziland,Male 60+,0.9419795221842996,-1888.336421257921,0.1028,0.9540618884171758,-26.5624806,31.3991317
Sweden,Female 0-4,-0.0,0.0,0.01,1.0,59.6749712,14.5208584
Sweden,Female 5-17,-0.0,0.0,0.01,1.0,59.6749712,14.5208584
Sweden,Female 18-59,0.0,0.0,0.01,1.0,59.6749712,14.5208584
Sweden,Female 60+,-0.0,0.0,0.01,1.0,59.6749712,14.5208584
Sweden,Male 0-4,-0.0,0.0,0.01,1.0,59.6749712,14.5208584
Sweden,Male 5-17,-0.0,0.0,0.01,1.0,59.6749712,14.5208584
Sweden,Male 18-59,0.0,0.0,0.01,1.0,59.6749712,14.5208584
Sweden,Male 60+,-0.0,0.0,0.01,1.0,59.6749712,14.5208584
Switzerland,Female 0-4,209.77966101694923,-420308.62711864425,0.2536,0.9396975957729786,46.7985624,8.2319736
Switzerland,Female 5-17,297.54761904761887,-594750.1904761901,0.1637,0.9817560548972571,46.7985624,8.2319736
Switzerland,Female 18-59,965.754335260116,-1932762.5895953763,0.1318,0.9997399090266821,46.7985624,8.2319736
Switzerland,Female 60+,48.02380952380952,-95932.23809523806,0.1898,0.9855936984416128,46.7985624,8.2319736
Switzerland,Male 0-4,236.7142857142858,-474439.9285714288,0.2623,0.9451476779917242,46.7985624,8.2319736
Switzerland,Male 5-17,521.1428571428571,-1043710.8571428572,0.1318,0.996323696048398,46.7985624,8.2319736
Switzerland,Male 18-59,1795.3809523809516,-3593544.2380952365,0.1173,0.934898640027864,46.7985624,8.2319736
Switzerland,Male 60+,54.35714285714286,-108940.42857142858,0.1666,0.9995195369919132,46.7985624,8.2319736
Syrian Arab Republic,Female 0-4,149.55564648117848,-298811.145662848,0.07089999999999999,0.987080444898494,34.6401861,39.0494106
Syrian Arab Republic,Female 5-17,435.2809040590406,-868812.0381303813,0.08539999999999999,0.7723203161026221,34.6401861,39.0494106
Syrian Arab Republic,Female 18-59,514.4092465753426,-1024316.1886986304,0.07959999999999999,0.36843068409976265,34.6401861,39.0494106
